application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
695719,2014-05-13 15:36:16,Hired,Female,Operations Department,c9,39254.0
826953,2014-05-20 10:12:07,Hired,Male,Operations Department,c9,13640.0
504463,2014-05-20 19:57:57,Hired,Female,Operations Department,c9,60745.0
309686,2014-05-20 20:01:40,Hired,Male,Operations Department,c9,81799.0
146182,2014-05-15 19:14:20,Rejected,Female,Purchase Department,c9,69326.0
929357,2014-07-25 10:15:45,Hired,Female,General Management,c9,15320.0
29268,2014-07-25 10:16:07,Hired,Female,General Management,c9,64387.0
549528,2014-05-14 08:04:47,Hired,Male,Service Department,i7,50136.0
106682,2014-05-14 08:05:47,Hired,Male,Service Department,i7,25317.0
282628,2014-05-14 08:06:18,Hired,Male,Service Department,i7,30838.0
45384,2014-05-14 08:08:38,Hired,Male,Service Department,i7,64766.0
505801,2014-05-01 06:58:03,Hired,Female,Operations Department,i6,42169.0
211136,2014-05-01 07:00:38,Hired,Female,Operations Department,i6,38217.0
580219,2014-05-06 11:26:23,Hired,Male,Operations Department,c5,47799.0
650957,2014-05-08 15:52:07,Hired,Female,Operations Department,c5,77943.0
432575,2014-05-14 11:20:39,Hired,Female,Operations Department,c5,59797.0
375225,2014-05-20 16:03:34,Hired,Male,Operations Department,c5,34478.0
158941,2014-05-30 15:52:25,Hired,Male,Operations Department,c5,80272.0
482029,2014-05-02 06:16:15,Hired,Female,Operations Department,c5,60250.0
546281,2014-05-28 16:42:13,Hired,Don’t want to say,Operations Department,i5,2347.0
841544,2014-05-11 07:13:58,Hired,Male,Sales Department,c5,18410.0
568254,2014-05-12 10:41:28,Hired,Female,Sales Department,c5,57825.0
882350,2014-05-12 15:57:05,Hired,Female,Sales Department,c5,57773.0
467417,2014-05-12 10:30:18,Hired,Male,Operations Department,c8,67143.0
400109,2014-05-12 10:30:47,Hired,Don’t want to say,Operations Department,c8,37109.0
657548,2014-05-08 09:44:46,Hired,Male,Service Department,c5,81692.0
476962,2014-05-20 13:34:04,Hired,Male,Service Department,c5,27534.0
890605,2014-05-20 15:32:39,Hired,Female,Service Department,c5,5895.0
455150,2014-05-27 18:02:40,Hired,Male,Service Department,c5,56175.0
167454,2014-05-28 14:32:54,Hired,Female,Service Department,c5,43164.0
179861,2014-06-05 09:05:59,Hired,Male,Service Department,c5,81869.0
800429,2014-06-05 09:07:14,Hired,Male,Service Department,c5,86270.0
375609,2014-05-21 10:42:36,Rejected,Female,Operations Department,c5,41087.0
854925,2014-05-21 10:44:17,Hired,Male,Operations Department,c5,17524.0
922353,2014-05-06 05:35:16,Hired,Male,Service Department,b9,48728.0
723896,2014-05-15 17:13:25,Hired,Male,Operations Department,i6,96709.0
318306,2014-05-15 17:18:42,Hired,Female,Operations Department,i6,60897.0
725251,2014-05-20 05:44:14,Hired,Male,Operations Department,i5,54623.0
760568,2014-05-20 05:48:35,Hired,Male,Operations Department,i5,50461.0
814037,2014-07-04 11:45:39,Hired,Male,Human Resource Department,i7,83704.0
131734,2014-05-24 19:40:03,Hired,Male,Operations Department,c5,21824.0
831661,2014-05-16 06:42:01,Hired,Don’t want to say,Operations Department,i7,99617.0
841761,2014-05-19 09:26:32,Hired,Male,Operations Department,i7,98334.0
481379,2014-06-05 14:13:58,Hired,Female,Operations Department,i7,3819.0
618043,2014-06-05 14:14:28,Hired,Male,Operations Department,i7,70766.0
662128,2014-06-05 14:10:37,Hired,Female,Operations Department,i7,51254.0
963439,2014-06-06 16:07:47,Rejected,Male,Operations Department,i7,96194.0
794235,2014-06-11 12:33:02,Hired,Female,Operations Department,i7,11757.0
524784,2014-07-29 11:22:09,Hired,Male,Sales Department,c9,77879.0
957784,2014-08-05 10:03:58,Hired,Male,Sales Department,c9,19664.0
747931,2014-08-05 10:07:16,Rejected,Male,Sales Department,c9,14452.0
254807,2014-08-05 10:04:23,Hired,Don’t want to say,Sales Department,c9,38517.0
824893,2014-05-01 13:38:23,Hired,Male,Operations Department,c5,28134.0
89108,2014-05-01 13:35:11,Hired,Don’t want to say,Operations Department,c5,33139.0
608559,2014-05-02 16:30:47,Hired,Male,Operations Department,c5,4981.0
268296,2014-05-09 09:59:31,Hired,Male,Operations Department,c5,17266.0
825656,2014-05-10 14:21:09,Hired,Male,Operations Department,i7,65891.0
551379,2014-05-10 14:22:07,Hired,Male,Operations Department,i7,77830.0
737409,2014-05-10 14:23:17,Hired,Male,Operations Department,i7,47739.0
212110,2014-05-10 14:23:43,Hired,Male,Operations Department,i7,84096.0
475564,2014-05-23 07:02:13,Hired,Male,Service Department,i6,99397.0
946421,2014-05-08 17:29:49,Hired,Female,Operations Department,i6,29769.0
464009,2014-05-29 17:18:16,Hired,Male,Operations Department,i6,58049.0
150983,2014-08-12 21:58:44,Hired,Female,Finance Department,c5,33907.0
245279,2014-08-18 17:28:33,Hired,Female,Finance Department,c5,52322.0
537509,2014-07-09 12:48:18,Hired,Male,Operations Department,i5,42224.0
243956,2014-05-10 18:38:50,Hired,Male,Operations Department,i1,4665.0
276185,2014-08-07 18:00:59,Hired,Female,Operations Department,i5,23966.0
758805,2014-08-13 17:31:47,Hired,Male,Operations Department,i5,93138.0
919971,2014-05-05 01:44:19,Hired,Male,Purchase Department,c5,19763.0
169443,2014-05-05 01:47:12,Hired,Female,Purchase Department,c5,59744.0
646392,2014-05-27 09:52:59,Hired,Don’t want to say,Service Department,c8,51564.0
273066,2014-06-23 17:31:28,Hired,Female,Operations Department,c9,61824.0
562353,2014-05-01 09:45:59,Hired,Female,General Management,i7,99745.0
375556,2014-05-01 09:46:21,Hired,Female,General Management,i7,81434.0
719895,2014-05-01 09:47:14,Hired,Female,General Management,i7,86399.0
422222,2014-05-13 14:52:25,Hired,Female,General Management,c5,95521.0
464899,2014-05-14 11:57:18,Hired,Female,General Management,i7,1022.0
603672,2014-05-08 08:15:09,Hired,Male,Operations Department,c5,25843.0
480487,2014-05-08 08:18:44,Hired,Female,Operations Department,c5,77827.0
186971,2014-05-09 09:12:15,Hired,Female,Operations Department,c5,26211.0
976777,2014-05-21 15:30:41,Rejected,Male,Operations Department,c5,81574.0
703792,2014-07-05 09:51:13,Hired,Male,Sales Department,c5,13696.0
600570,2014-07-12 16:49:22,Hired,Female,Finance Department,c5,5841.0
209973,2014-07-12 16:50:11,Hired,Don’t want to say,Finance Department,c5,7439.0
525836,2014-08-22 16:59:04,Hired,Male,Service Department,c9,81259.0
896401,2014-08-30 09:11:07,Hired,Don’t want to say,Service Department,c9,27760.0
626067,2014-07-27 09:05:53,Hired,Male,Purchase Department,i5,52925.0
83466,2014-07-29 17:44:09,Hired,Male,Purchase Department,i5,91040.0
867000,2014-07-29 17:44:58,Hired,Male,Purchase Department,i5,58832.0
539299,2014-08-11 16:21:10,Hired,Male,Purchase Department,i5,91620.0
838359,2014-08-27 14:03:55,Hired,Don’t want to say,Purchase Department,i5,90339.0
79268,2014-05-19 08:30:44,Hired,Male,Operations Department,i5,95073.0
231232,2014-05-19 08:31:57,Hired,Male,Operations Department,i5,6425.0
70189,2014-05-19 08:28:31,Hired,Female,Operations Department,i5,22922.0
592340,2014-05-19 08:31:17,Hired,Female,Operations Department,i5,76995.0
917822,2014-07-04 08:08:04,Hired,Female,Operations Department,i5,80943.0
786696,2014-07-04 08:07:29,Rejected,Don’t want to say,Operations Department,i5,51820.0
889834,2014-08-27 04:10:14,Hired,Female,Production Department,i7,1524.0
129994,2014-05-15 15:52:23,Hired,Female,Operations Department,c5,3843.0
98831,2014-05-15 15:54:12,Hired,Female,Operations Department,c5,52653.0
531445,2014-05-15 15:54:41,Hired,Male,Operations Department,c5,18127.0
782465,2014-05-28 10:17:21,Hired,Female,Operations Department,c5,38840.0
302371,2014-06-02 08:58:59,Hired,Male,Operations Department,c5,23496.0
147868,2014-06-03 10:53:06,Hired,Male,Operations Department,c5,43528.0
374162,2014-06-18 11:07:47,Hired,Female,Production Department,c9,67819.0
632936,2014-06-18 11:08:30,Hired,Female,Production Department,c9,41010.0
521698,2014-06-18 11:09:57,Rejected,Female,Production Department,c9,6846.0
87830,2014-07-05 18:06:20,Hired,Female,Production Department,i1,45873.0
921759,2014-07-05 18:06:41,Rejected,Male,Production Department,i1,41022.0
773003,2014-07-07 16:05:02,Hired,Male,Production Department,i1,57779.0
650321,2014-07-07 16:07:47,Hired,Male,Production Department,i1,37657.0
961036,2014-07-16 08:06:55,Hired,Female,Production Department,i1,89013.0
244866,2014-07-09 14:19:33,Hired,Male,Service Department,c5,56513.0
641625,2014-05-08 10:50:09,Hired,Male,Service Department,c9,10523.0
463211,2014-05-19 15:43:01,Hired,Male,Operations Department,c9,43943.0
617820,2014-05-19 15:43:24,Hired,Female,Operations Department,c9,42322.0
51205,2014-05-19 15:44:18,Hired,Female,Operations Department,c9,5161.0
769136,2014-05-19 15:45:01,Hired,Male,Operations Department,c9,94223.0
734711,2014-06-13 15:02:19,Hired,Don’t want to say,Operations Department,c9,10106.0
120968,2014-06-14 11:13:06,Hired,Male,Operations Department,c9,73584.0
79248,2014-06-15 07:34:51,Hired,Male,Operations Department,c9,8869.0
189498,2014-06-15 07:35:52,Hired,Male,Operations Department,c9,47082.0
787079,2014-06-20 18:38:34,Rejected,Male,Operations Department,c9,1676.0
842559,2014-06-20 18:40:13,Hired,Female,Operations Department,c9,48922.0
955451,2014-06-28 08:11:57,Hired,Male,Operations Department,c9,98059.0
81073,2014-05-02 18:30:37,Hired,Male,Operations Department,c5,36405.0
143163,2014-05-02 18:33:02,Hired,Male,Operations Department,c5,14144.0
386268,2014-05-02 18:34:02,Rejected,Male,Operations Department,c5,93867.0
609420,2014-07-25 17:34:28,Hired,Male,Service Department,c5,77203.0
702029,2014-07-25 17:36:47,Hired,Male,Service Department,c5,82653.0
745310,2014-05-01 19:12:19,Rejected,Male,Service Department,c5,71106.0
897499,2014-05-07 16:28:42,Hired,Female,Service Department,c5,29833.0
796914,2014-07-17 09:31:12,Hired,Male,Service Department,c5,29013.0
34818,2014-07-17 09:31:47,Hired,Female,Service Department,c5,76929.0
304751,2014-05-04 18:50:38,Hired,Male,Service Department,c9,71543.0
593118,2014-05-22 15:09:41,Hired,Male,Operations Department,c5,22471.0
268306,2014-05-22 19:13:49,Rejected,Male,Operations Department,c5,95811.0
837077,2014-05-22 19:20:18,Hired,Female,Operations Department,c5,21669.0
192813,2014-05-23 16:50:11,Hired,Male,Operations Department,c5,6240.0
253747,2014-05-23 16:54:02,Hired,Male,Operations Department,c5,77250.0
328765,2014-05-31 18:00:16,Rejected,Female,Operations Department,c9,6135.0
532574,2014-06-05 16:50:26,Hired,Male,Operations Department,c9,29420.0
283050,2014-06-05 16:52:49,Hired,Female,Operations Department,c9,10172.0
697330,2014-06-05 16:53:28,Hired,Male,Operations Department,c9,6685.0
271797,2014-05-07 13:25:36,Hired,Male,Production Department,i5,19722.0
140986,2014-05-15 10:02:37,Hired,Male,Production Department,i5,53848.0
455195,2014-05-01 22:04:49,Hired,Female,Service Department,c9,62141.0
264004,2014-05-15 13:29:15,Hired,Male,Service Department,c9,45743.0
889329,2014-05-16 16:54:37,Hired,Male,Service Department,c9,49061.0
708422,2014-05-16 16:56:46,Hired,Male,Service Department,c9,47131.0
17946,2014-05-16 16:58:30,Hired,Male,Service Department,c9,65192.0
646630,2014-07-25 08:47:03,Hired,Male,Operations Department,i5,47344.0
707138,2014-07-25 08:48:00,Hired,Female,Operations Department,i5,1710.0
601032,2014-05-16 14:01:25,Hired,Female,Operations Department,c5,95656.0
628178,2014-05-16 20:21:19,Hired,Male,Operations Department,c5,84347.0
920568,2014-05-30 17:41:01,Hired,Male,Operations Department,c5,48346.0
326252,2014-05-30 17:43:40,Hired,Female,Operations Department,c5,73261.0
294236,2014-06-04 13:17:44,Hired,Female,Operations Department,c5,34216.0
841824,2014-05-06 05:10:18,Hired,Female,Production Department,c9,99800.0
108336,2014-07-04 19:51:52,Hired,Male,Operations Department,c9,64990.0
750179,2014-07-04 19:52:25,Hired,Male,Operations Department,c9,83047.0
783470,2014-06-24 12:36:04,Hired,Male,Human Resource Department,i5,73568.0
498520,2014-07-11 13:08:59,Hired,Male,Human Resource Department,i5,55559.0
623017,2014-07-22 17:31:21,Hired,Male,Sales Department,c9,53737.0
709308,2014-07-22 17:37:01,Hired,Male,Sales Department,c9,96448.0
69966,2014-07-28 08:09:53,Hired,Female,Sales Department,c9,5425.0
949642,2014-07-28 08:15:27,Hired,Male,Sales Department,c9,3786.0
812396,2014-07-28 08:15:49,Hired,Female,Sales Department,c9,46585.0
608929,2014-07-08 18:06:04,Rejected,Female,Finance Department,i5,73890.0
139670,2014-07-08 18:08:10,Hired,Female,Finance Department,i5,62098.0
851735,2014-07-17 17:01:20,Hired,Female,Finance Department,i5,68941.0
619369,2014-07-17 17:01:21,Hired,Female,Finance Department,i5,38755.0
535404,2014-06-30 17:20:14,Hired,Male,Service Department,i7,80793.0
578578,2014-06-30 17:20:26,Rejected,Don’t want to say,Service Department,i7,23077.0
808296,2014-07-05 11:15:11,Hired,Female,Service Department,c5,66220.0
887128,2014-07-05 11:15:44,Hired,Female,Service Department,c5,8647.0
754500,2014-07-05 11:16:39,Hired,Female,Service Department,c5,35926.0
535845,2014-07-05 11:18:10,Hired,Female,Service Department,c5,62571.0
860960,2014-05-06 18:15:12,Rejected,Female,Marketing Department,c5,44931.0
186298,2014-05-24 17:19:19,Hired,Female,Sales Department,i5,46436.0
631661,2014-05-24 17:21:11,Hired,Female,Sales Department,i5,77767.0
45142,2014-05-08 14:32:19,Hired,Male,Sales Department,i7,92750.0
621237,2014-05-13 11:05:41,Hired,Don’t want to say,Sales Department,i7,29415.0
772763,2014-05-21 01:06:53,Hired,Male,Operations Department,c5,34097.0
759253,2014-05-21 01:04:33,Hired,Female,Operations Department,c5,13397.0
640069,2014-05-26 15:25:09,Hired,Male,Operations Department,c5,84025.0
553750,2014-05-26 15:27:47,Hired,Male,Operations Department,c5,61988.0
231855,2014-05-26 15:29:52,Hired,Male,Operations Department,c5,49658.0
446456,2014-05-26 15:31:16,Hired,Male,Operations Department,c5,75624.0
13205,2014-05-26 15:32:42,Hired,Male,Operations Department,c5,3045.0
220740,2014-05-31 12:30:03,Hired,Female,Operations Department,c5,79897.0
373338,2014-05-31 12:30:37,Hired,Male,Operations Department,c5,76938.0
439599,2014-05-31 12:31:10,Rejected,Male,Operations Department,c5,32705.0
969959,2014-05-31 12:32:07,Hired,Male,Operations Department,c5,87482.0
784146,2014-05-31 12:29:21,Hired,Female,Operations Department,c5,71496.0
753534,2014-06-05 09:33:46,Hired,Female,Operations Department,c5,35976.0
978134,2014-05-28 18:57:32,Hired,Male,Operations Department,b9,62619.0
813663,2014-06-04 15:37:53,Hired,Male,Purchase Department,i7,63058.0
705905,2014-06-04 15:40:00,Hired,Female,Purchase Department,i7,3013.0
761086,2014-06-04 15:40:34,Hired,Male,Purchase Department,i7,22789.0
842854,2014-06-04 15:40:55,Rejected,Female,Purchase Department,i7,72229.0
538257,2014-05-28 11:48:51,Hired,Female,Service Department,c5,24540.0
151162,2014-05-31 07:29:28,Hired,Female,Service Department,c5,45367.0
515499,2014-05-31 07:29:53,Hired,Male,Service Department,c5,7645.0
116963,2014-05-04 13:26:14,Hired,Male,Service Department,b9,22482.0
179862,2014-08-13 16:28:14,Hired,Male,Operations Department,i5,6017.0
787849,2014-05-08 16:28:23,Hired,Don’t want to say,Operations Department,c5,98373.0
265772,2014-06-25 15:32:08,Hired,Female,Operations Department,c5,4925.0
559807,2014-06-25 15:32:35,Hired,Male,Operations Department,c5,35734.0
407784,2014-07-11 00:16:58,Hired,Male,Service Department,b9,15319.0
584676,2014-07-11 00:21:10,Hired,Female,Service Department,b9,43076.0
949511,2014-05-20 05:02:09,Hired,Female,Purchase Department,c9,88147.0
966645,2014-05-22 08:06:01,Hired,Male,Service Department,c5,15072.0
818899,2014-05-22 08:06:34,Rejected,Male,Service Department,c5,41763.0
75569,2014-05-22 08:05:46,Hired,Don’t want to say,Service Department,c5,71558.0
630022,2014-05-23 11:32:19,Hired,Female,Service Department,c5,36764.0
363668,2014-05-23 11:33:52,Hired,Female,Service Department,c5,74316.0
27581,2014-05-27 09:52:13,Hired,Male,Service Department,c5,4376.0
267657,2014-05-27 09:55:52,Hired,Female,Service Department,c5,67126.0
804795,2014-05-27 09:59:13,Hired,Male,Service Department,c5,35627.0
462727,2014-06-14 08:01:22,Hired,Male,Service Department,c5,28310.0
49946,2014-06-05 14:31:47,Hired,Male,Service Department,c5,40007.0
21962,2014-06-05 14:33:50,Hired,Male,Service Department,c5,97461.0
687483,2014-06-10 09:03:27,Rejected,Male,Service Department,c5,37863.0
110239,2014-06-12 09:34:57,Hired,Male,Service Department,c5,88714.0
738139,2014-06-12 09:36:36,Hired,Male,Service Department,c5,19741.0
590453,2014-06-14 14:05:24,Hired,Male,Marketing Department,c5,85888.0
296632,2014-06-18 18:35:40,Hired,Female,Marketing Department,c5,92695.0
16491,2014-05-18 17:21:10,Hired,Male,Service Department,c9,58653.0
888516,2014-05-18 17:21:37,Hired,Female,Service Department,c9,25411.0
814496,2014-05-19 09:53:37,Hired,Male,Service Department,c9,67873.0
391299,2014-05-13 18:07:36,Hired,Male,Production Department,c5,60368.0
617134,2014-05-13 18:08:01,Hired,Female,Production Department,c5,28163.0
984162,2014-05-14 01:30:26,Hired,Male,Production Department,c5,91232.0
203159,2014-05-14 08:05:48,Hired,Male,Production Department,c5,69763.0
778005,2014-05-15 11:59:28,Rejected,Female,Production Department,c5,12304.0
213587,2014-05-24 12:09:51,Hired,Female,Production Department,c9,65532.0
663070,2014-05-24 12:10:27,Hired,Male,Production Department,c9,78054.0
231972,2014-08-09 08:08:16,Hired,Male,Sales Department,i7,12522.0
437058,2014-05-19 13:23:40,Rejected,Female,Service Department,b9,23037.0
138265,2014-06-04 08:30:46,Hired,Male,Service Department,b9,83048.0
458452,2014-06-04 08:31:51,Hired,Female,Service Department,b9,80942.0
711214,2014-08-15 12:37:45,Hired,Male,Operations Department,c9,70449.0
268017,2014-08-15 12:39:36,Hired,Female,Operations Department,c9,79879.0
731080,2014-05-28 14:49:39,Rejected,Male,Operations Department,i5,89230.0
240740,2014-07-18 08:02:21,Rejected,Male,Production Department,c5,40520.0
431197,2014-07-18 08:04:13,Hired,Male,Production Department,c5,44362.0
795117,2014-06-22 14:51:01,Hired,Male,Sales Department,c8,40211.0
588182,2014-05-19 06:11:56,Rejected,Male,Operations Department,c9,65455.0
565058,2014-05-13 18:39:20,Hired,Female,Service Department,i7,40800.0
361672,2014-05-13 18:40:27,Hired,Male,Service Department,i7,94090.0
268116,2014-05-13 18:44:44,Rejected,Male,Service Department,i7,12614.0
840847,2014-05-15 03:05:57,Hired,Male,Service Department,i7,39551.0
970044,2014-05-17 13:35:07,Hired,Male,Service Department,i7,14813.0
274537,2014-05-23 14:11:22,Hired,Female,Service Department,i7,43296.0
339849,2014-05-23 14:13:28,Hired,Male,Service Department,i7,94382.0
241980,2014-05-23 14:14:01,Hired,Female,Service Department,i7,75669.0
845130,2014-05-23 14:15:10,Hired,Male,Service Department,i7,46391.0
264697,2014-06-06 05:11:04,Hired,Female,Production Department,i6,5719.0
227578,2014-06-06 05:11:56,Hired,Female,Production Department,i6,33148.0
162400,2014-05-22 14:54:58,Rejected,Female,Service Department,i7,13432.0
948186,2014-05-30 16:07:51,Hired,Male,Service Department,i7,31537.0
71358,2014-07-11 12:09:21,Rejected,Male,Service Department,c5,28807.0
425228,2014-07-11 12:05:38,Hired,Female,Service Department,c5,12823.0
771166,2014-07-11 12:09:31,Hired,Female,Service Department,c5,7562.0
272244,2014-07-12 08:40:13,Hired,Female,Service Department,c5,39347.0
761511,2014-07-12 08:41:13,Hired,Female,Service Department,c5,90092.0
875630,2014-07-12 08:41:40,Hired,Male,Service Department,c5,92668.0
897030,2014-07-12 08:42:40,Hired,Male,Service Department,c5,88402.0
385372,2014-07-29 17:59:09,Rejected,Female,Service Department,c5,90724.0
295764,2014-07-29 17:59:35,Hired,Male,Service Department,c5,18040.0
732316,2014-07-29 18:00:31,Hired,Male,Service Department,c5,44858.0
238780,2014-05-12 08:31:03,Hired,Female,Operations Department,c9,8149.0
486438,2014-05-12 08:33:44,Hired,Male,Operations Department,c9,39748.0
781085,2014-06-02 08:56:32,Hired,Male,Operations Department,c5,9877.0
160306,2014-06-11 01:16:04,Hired,Male,Operations Department,c5,71235.0
543489,2014-06-11 01:17:35,Hired,Female,Operations Department,c5,98424.0
850447,2014-06-11 01:18:10,Hired,Male,Operations Department,c5,4243.0
535574,2014-06-13 11:50:30,Hired,Male,Operations Department,c5,36156.0
350361,2014-06-20 07:32:27,Hired,Female,Operations Department,c5,73640.0
381800,2014-06-20 07:31:30,Rejected,Female,Operations Department,c5,17631.0
688882,2014-05-28 10:41:25,Hired,Male,Sales Department,i7,48959.0
767512,2014-05-28 10:41:57,Hired,Male,Sales Department,i7,72651.0
119333,2014-05-28 10:43:55,Hired,Female,Sales Department,i7,97293.0
915359,2014-05-28 10:44:56,Hired,Male,Sales Department,i7,5280.0
787255,2014-05-29 19:08:18,Hired,Male,Sales Department,i7,84530.0
670473,2014-05-29 19:13:19,Hired,Female,Sales Department,i7,64888.0
857773,2014-06-16 18:51:22,Hired,Male,Sales Department,i7,33458.0
409904,2014-06-03 05:18:09,Hired,Male,Purchase Department,c9,73859.0
765785,2014-06-11 19:01:23,Hired,Male,Purchase Department,c9,32102.0
488225,2014-06-13 16:28:51,Hired,Male,Purchase Department,c9,57786.0
631107,2014-06-13 16:30:21,Hired,Male,Purchase Department,c9,21177.0
354992,2014-08-30 14:59:30,Hired,Male,Service Department,i7,4846.0
55660,2014-05-26 14:55:42,Hired,Male,Service Department,i7,84360.0
20775,2014-05-29 16:19:18,Hired,Female,Service Department,i7,75404.0
102520,2014-05-29 16:21:35,Hired,Male,Service Department,i7,71906.0
364734,2014-05-31 08:19:48,Hired,Female,Service Department,c8,88244.0
727428,2014-05-31 08:21:43,Hired,Male,Service Department,c8,84631.0
391358,2014-06-11 11:47:16,Hired,Male,Service Department,i7,59948.0
189233,2014-06-11 11:51:26,Hired,Male,Service Department,i7,73242.0
704858,2014-06-17 03:15:03,Rejected,Male,Service Department,i7,78284.0
753270,2014-06-02 13:00:06,Rejected,Male,Service Department,b9,40759.0
477807,2014-05-15 19:23:13,Hired,Male,Operations Department,i7,55597.0
898121,2014-05-30 16:05:00,Hired,Male,Operations Department,i7,76013.0
722804,2014-05-30 16:06:31,Hired,Female,Operations Department,i7,30207.0
168749,2014-05-30 16:07:00,Hired,Male,Operations Department,i7,7394.0
683810,2014-06-06 14:00:41,Hired,Don’t want to say,Operations Department,c9,91112.0
292742,2014-06-24 11:50:45,Hired,Male,Service Department,b9,57823.0
441041,2014-06-24 11:53:03,Hired,Male,Service Department,b9,7239.0
56603,2014-07-08 13:26:37,Hired,Female,Service Department,b9,54973.0
997569,2014-05-29 18:44:43,Hired,Female,Marketing Department,i5,68698.0
573927,2014-08-12 15:33:12,Hired,Male,Human Resource Department,c5,32801.0
611822,2014-07-22 12:54:32,Hired,Female,Operations Department,i7,48568.0
867708,2014-07-23 12:14:12,Hired,Male,Operations Department,i7,82325.0
199470,2014-07-25 19:24:27,Hired,Male,Operations Department,c5,97038.0
539550,2014-07-25 19:27:27,Hired,Male,Operations Department,c5,72434.0
613607,2014-07-25 19:29:26,Hired,Male,Operations Department,c5,22161.0
68275,2014-07-25 19:21:03,Hired,Don’t want to say,Operations Department,c5,10759.0
873486,2014-08-13 17:39:28,Hired,Female,Service Department,c9,33189.0
594223,2014-08-13 17:39:54,Hired,Male,Service Department,c9,7867.0
120522,2014-05-01 18:55:39,Hired,Female,Operations Department,c9,54630.0
725449,2014-05-19 10:38:44,Hired,Male,Operations Department,c9,15033.0
784107,2014-05-19 10:39:51,Hired,Male,Operations Department,c9,1027.0
386548,2014-05-31 07:01:08,Hired,Male,Operations Department,c9,43552.0
821333,2014-06-01 19:10:52,Hired,Female,Operations Department,c9,26094.0
129183,2014-06-13 08:37:14,Hired,Male,Operations Department,c9,83823.0
432912,2014-06-21 12:13:16,Hired,Female,Operations Department,c9,2249.0
860739,2014-06-30 07:21:44,Rejected,Male,Operations Department,i5,56613.0
950373,2014-07-16 09:23:20,Hired,Female,Operations Department,c9,72516.0
544751,2014-05-12 19:08:25,Hired,Male,Production Department,b9,91106.0
856292,2014-05-12 19:13:51,Hired,Male,Production Department,b9,50920.0
437124,2014-06-23 13:01:39,Hired,Male,Operations Department,c9,41249.0
302597,2014-07-29 06:59:06,Hired,Male,Service Department,i5,41967.0
274323,2014-08-07 16:50:44,Hired,Female,Service Department,i5,52881.0
679821,2014-05-05 14:18:35,Hired,Male,Operations Department,i5,10400.0
953504,2014-05-05 14:19:09,Hired,Male,Operations Department,i5,13658.0
313431,2014-05-05 14:19:57,Hired,Male,Operations Department,i5,45800.0
735524,2014-05-09 19:09:00,Hired,Don’t want to say,Operations Department,i5,66299.0
891269,2014-05-09 19:10:05,Hired,Don’t want to say,Operations Department,i5,76257.0
840666,2014-06-02 11:29:30,Hired,Female,Service Department,c5,9239.0
80191,2014-06-02 11:30:26,Hired,Male,Service Department,c5,24611.0
659053,2014-06-02 11:29:29,Hired,Don’t want to say,Service Department,c5,33063.0
816349,2014-06-04 09:41:54,Rejected,Female,Service Department,c5,56818.0
622545,2014-06-12 09:32:48,Hired,Female,Service Department,c5,83249.0
216559,2014-06-12 09:34:09,Hired,Female,Service Department,c5,81440.0
80631,2014-06-24 15:03:55,Hired,Male,Operations Department,c9,19001.0
959607,2014-06-26 17:58:23,Hired,Male,Operations Department,c9,54297.0
284374,2014-06-27 12:36:27,Hired,Male,Operations Department,c9,15605.0
834943,2014-06-27 12:37:25,Hired,Female,Operations Department,c9,79647.0
332598,2014-06-27 12:38:29,Hired,Male,Operations Department,c9,45687.0
194021,2014-06-17 15:14:26,Hired,Female,General Management,i1,96469.0
104148,2014-05-14 15:11:13,Hired,Female,Service Department,i5,76769.0
914348,2014-08-02 09:25:07,Hired,Male,Service Department,c9,65430.0
278247,2014-08-02 09:26:46,Rejected,Male,Service Department,c9,37637.0
933819,2014-08-03 13:54:52,Hired,Male,Service Department,c9,39190.0
428392,2014-08-03 13:56:11,Hired,Male,Service Department,c9,24547.0
569483,2014-08-04 10:04:18,Rejected,Male,Service Department,c9,53272.0
349379,2014-06-26 14:42:39,Hired,Female,Service Department,c9,30754.0
342597,2014-05-23 11:57:16,Rejected,Male,Service Department,c5,15538.0
99001,2014-05-24 11:34:20,Hired,Female,Service Department,c5,91005.0
807834,2014-05-14 10:18:48,Hired,Male,Service Department,c9,76171.0
754473,2014-05-27 19:17:45,Rejected,Male,Service Department,c9,47499.0
386141,2014-05-29 17:28:56,Rejected,Male,Service Department,c9,67655.0
747091,2014-05-29 17:27:52,Hired,Female,Service Department,c9,89188.0
407569,2014-05-29 17:29:28,Hired,Female,Service Department,c9,56937.0
152476,2014-06-03 09:12:16,Rejected,Male,Service Department,b9,23516.0
882516,2014-06-06 15:35:24,Hired,Male,Service Department,b9,81497.0
964616,2014-06-06 15:37:16,Hired,Male,Service Department,b9,73705.0
139932,2014-06-06 15:38:16,Hired,Male,Service Department,b9,11292.0
269036,2014-06-09 09:26:31,Hired,Male,Service Department,c9,32743.0
924897,2014-06-11 13:52:05,Hired,Male,Service Department,c9,59616.0
426029,2014-06-11 13:53:00,Hired,Female,Service Department,c9,13347.0
242383,2014-06-11 13:53:28,Hired,Male,Service Department,c9,36348.0
899150,2014-06-11 13:54:53,Hired,Female,Service Department,c9,42654.0
573978,2014-06-11 13:56:50,Hired,Female,Service Department,c9,90203.0
206593,2014-07-29 08:20:06,Hired,Male,Marketing Department,i6,70239.0
